YDR043C	YNL231C
YNL216W	YPL143W
YNL314W	YIR028W
YHR084W	YFL027C
YPR104C	YHR141C
YKL062W	YOL151W
YDR146C	YNL046W
YHR084W	YHR083W
YPR104C	YMR193W
YDR096W	YDR403W
YDR310C	YFR023W
YEL009C	YIL117C
YIR023W	YCL024W
YER040W	YDL210W
YBR182C	YLR467W
YLR176C	YJL136C
YPL202C	YEL060C
YKL043W	YOR178C
YBL021C	YHR001W-A
YHR084W	YOR381W
YMR043W	YNL298W
YMR037C	YLL024C
YHR206W	YBL099W
YMR037C	YLR109W
YDL056W	YMR305C
YER111C	YGL096W
YNL199C	YPL075W
YDR043C	YPL230W
YLR182W	YOR246C
YGL071W	YKL101W
YKL062W	YOR018W
YBR049C	YCR067C
YEL009C	YGL202W
YNL216W	YNL011C
YDR259C	YNL180C
YLR403W	YGL111W
YMR042W	YMR031C
YHR084W	YER065C
YHR084W	YNL208W
YKL109W	YGL187C
YDR043C	YDR435C
YOL108C	YBL043W
YDR146C	YPL158C
YHR084W	YGR229C
YBR049C	YGL200C
YDR207C	YOL101C
YJR060W	YBR039W
YBL005W	YLR099C
YPR008W	YPR156C
YHR084W	YPR141C
YDR043C	YMR135C
YNL103W	YJR010W
YBL103C	YGR052W
YHR084W	YJL163C
YGR044C	YOR138C
YMR043W	YGR108W
YEL009C	YKL015W
YHR206W	YOL156W
YDR463W	YHR157W
YPR104C	YPL132W
YJR060W	YMR301C
YKL112W	YFL018C
YBR049C	YER039C
YMR037C	YFL030W
YIL131C	YGR092W
YDR146C	YDR055W
YDL056W	YER118C
YOR344C	YDL052C
YPL202C	YGL056C
YKL112W	YKL190W
YOL028C	YOR227W
YMR037C	YKL152C
YDL056W	YJL073W
YBR049C	YJL044C
YPL049C	YDR379W
YBL005W	YFR053C
YPL202C	YNL193W
YGL071W	YOR381W
YJR060W	YNL064C
YLR403W	YJL035C
YMR016C	YJL221C
YGL073W	YOR020C
YPL049C	YLR084C
YLR098C	YCL064C
YBR083W	YGL032C
YGL071W	YGL181W
YER111C	YJR054W
YOR344C	YJR089W
YER111C	YGR014W
YDR043C	YOR049C
YNL216W	YPL222W
YNL216W	YIL149C
YBR049C	YJR138W
YJR060W	YGL184C
YGL237C	YPR144C
YML007W	YGR088W
YIR017C	YJL101C
YKL062W	YER150W
YHR084W	YDR461W
YKL109W	YKL016C
YPR065W	YHR193C
YDL056W	YFR017C
YDR216W	YJR141W
YNL216W	YGL103W
YML007W	YPR065W
YHR084W	YDR034C
YGL013C	YIL056W
YML007W	YFL016C
YGL035C	YDL194W
YGL013C	YMR169C
YOL028C	YKL101W
YKL043W	YKL110C
YNL216W	YIR019C
YDR207C	YGR281W
YNL216W	YOL086C
YNL216W	YIL047C
YDL020C	YFL023W
YGL071W	YGR257C
YNL216W	YJL079C
YNL167C	YOL151W
YHR084W	YER048C
YNL309W	YOL007C
YHR084W	YDL182W
YPR065W	YDR155C
YHR206W	YGR210C
YML027W	YLR274W
YBR049C	YCR094W
YBL005W	YLR438W
YDR310C	YLR307W
YOR372C	YGR143W
YMR021C	YPL177C
YLR403W	YBR189W
YHR084W	YIL037C
YPR104C	YKL180W
YER040W	YOL117W
YNL068C	YMR199W
YDR216W	YDR384C
YHR084W	YFL003C
YOL108C	YJR073C
YML007W	YMR173W-A
YKL112W	YLR095C
YOR358W	YPL207W
YLR182W	YPL163C
YLR176C	YJL134W
YLR451W	YKL120W
YPL089C	YDR085C
YJR060W	YNL282W
YPL202C	YLR034C
YNL216W	YDL192W
YDL056W	YDR113C
YBR049C	YGR078C
YGR044C	YLR065C
YHR206W	YJL048C
YNL216W	YLR023C
YBR049C	YNL243W
YAL051W	YLR284C
YOR344C	YCR012W
YHR206W	YDR156W
YML007W	YBR169C
YMR037C	YGR088W
YBR049C	YER105C
YBR049C	YOR326W
YNL216W	YMR199W
YKL112W	YNL183C
YGL071W	YLR206W
YMR016C	YNR028W
YHR206W	YER091C
YNL216W	YBR296C
YNL167C	YGL157W
YIR018W	YNR029C
YKL112W	YCR003W
YMR037C	YLL026W
YHR084W	YKL164C
YLR256W	YLR153C
YNL216W	YOL136C
YLR403W	YNL178W
YBR240C	YDR438W
YHR206W	YJR148W
YPR104C	YIL069C
YGL071W	YML129C
YPR104C	YDL130W
YER111C	YIL140W
YLR403W	YPL198W
YGL035C	YBR050C
YPL202C	YPR151C
YDR043C	YIL019W
YHR084W	YGR191W
YPR104C	YJL190C
YPL089C	YIL040W
YNL216W	YIL069C
YKL032C	YBR007C
YDL056W	YML027W
YLR131C	YKR042W
YGL013C	YJR096W
YHR084W	YDR086C
YKL112W	YBL079W
YBR049C	YPL212C
YBL005W	YMR105C
YHR206W	YKL037W
YNL216W	YKR056W
YNL199C	YHL034C
YEL009C	YBR043C
YDR310C	YDR310C
YLR256W	YFR033C
YMR037C	YPL171C
YHR084W	YGR013W
YKL112W	YNL244C
YHR084W	YDR171W
YNL216W	YBR202W
YDR310C	YIR027C
YHR084W	YFL048C
YNL216W	YNL338W
YDR207C	YMR186W
YNL216W	YOR179C
YHR084W	YNL160W
YHR206W	YOR273C
YGL073W	YNL281W
YOL108C	YER043C
YDR259C	YIL123W
YDR207C	YNL149C
YLR176C	YMR279C
YNL314W	YDR524C
YIL131C	YDR325W
YDR207C	YBL063W
YFR034C	YHR137W
YFR034C	YGR233C
YNL027W	YLR414C
YGL073W	YNL006W
YHR084W	YJL116C
YNL216W	YOR292C
YDR310C	YOR254C
YEL009C	YCL025C
YJR060W	YGR204W
YNL216W	YJR058C
YGL071W	YGL088W
YHR084W	YMR006C
YER111C	YBR162C
YBR049C	YOR021C
YNL216W	YBR048W
YHR084W	YML054C
YIL036W	YDR068W
YLR223C	YJL192C
YDR146C	YGR253C
YPR104C	YOR234C
YKL112W	YNL258C
YDR207C	YBL064C
YKL112W	YBR284W
YHR206W	YJL115W
YKL109W	YOR065W
YDR043C	YJL107C
YKL112W	YDL159W
YHR206W	YKR076W
YHR084W	YHR084W
YAL051W	YEL011W
YKL112W	YNL321W
YDL020C	YBL022C
YKL112W	YBR129C
YER111C	YMR199W
YPL049C	YPL192C
YHR084W	YPR202W
YLR403W	YPL143W
YMR043W	YEL044W
YEL009C	YBR257W
YDR216W	YMR017W
YNL314W	YNL004W
YBR182C	YIR013C
YJR060W	YER094C
YNL314W	YIR027C
YML007W	YDL182W
YHL020C	YPR171W
YJL110C	YKR039W
YPR104C	YKL181W
YMR053C	YKL009W
YLR182W	YJL196C
YGL073W	YJL034W
YML076C	YPL058C
YJL056C	YGL255W
YNL216W	YFL014W
YBR083W	YHR084W
YKL109W	YDL181W
YGL073W	YKL096W
YMR037C	YMR136W
YOR372C	YKR042W
YPR104C	YLR388W
YOR028C	YOL060C
YDL020C	YJR006W
YPL202C	YDR152W
YNL216W	YML026C
YLR403W	YEL054C
YHR206W	YLR214W
YNL216W	YLR388W
YEL009C	YER086W
YDL020C	YFR003C
YLR182W	YPR185W
YPL049C	YHR005C
YJL056C	YMR243C
YNL216W	YOR387C
YOR162C	YOR368W
YBR083W	YDR461W
YLR256W	YML054C
YNL216W	YJR145C
YBR049C	YOR116C
YJR060W	YDL059C
YHR084W	YMR016C
YMR037C	YGL121C
YPR104C	YHR203C
YER040W	YOL119C
YEL009C	YJL088W
YIL131C	YFR018C
YDL106C	YDR306C
YJL056C	YDR492W
YBR049C	YLR262C
YKL112W	YPR104C
YJR060W	YDL020C
YHR206W	YIL118W
YNL216W	YDL083C
YLR176C	YLR345W
YGL071W	YBR207W
YDL020C	YNL156C
YOR372C	YMR199W
YLR403W	YMR143W
YNL027W	YBR296C
YER040W	YGL008C
YPL202C	YLR206W
YMR043W	YGR047C
YIL101C	YLR179C
YMR037C	YPL154C
YMR016C	YCR098C
YPR104C	YLR288C
YEL009C	YHR024C
YDR146C	YAL040C
YER161C	YBR159W
YOR028C	YPR065W
YGL013C	YDR342C
YLR256W	YNL111C
YPR104C	YLR366W
YDR146C	YJL080C
YDL020C	YDL020C
YPR065W	YGR060W
YHR206W	YLR414C
YKL020C	YJR013W
YNL216W	YFL021W
YPL049C	YAR014C
YBL005W	YGL037C
YNL199C	YKL152C
YDL020C	YOR007C
YOR344C	YPL204W
YNL216W	YER092W
YNL216W	YKL006W
YLR403W	YML106W
YHR084W	YKR042W
YDR421W	YDR380W
YEL009C	YKL211C
YLR182W	YJL093C
YGR044C	YAR050W
YML027W	YHR152W
YML007W	YER079W
YNL216W	YGR092W
YLR223C	YNL069C
YMR037C	YDR354W
YKR034W	YHR091C
YNL199C	YGR060W
YHR084W	YDR530C
YML007W	YKR067W
YMR021C	YER145C
YDR207C	YGR067C
YER040W	YLR048W
YHR084W	YIL036W
YHR084W	YGR189C
YJR060W	YLL055W
YHL027W	YGL045W
YDR216W	YKR009C
YER040W	YDR031W
YER111C	YOR178C
YML007W	YOR058C
YLR223C	YHR009C
YLR403W	YGL171W
YDR213W	YML083C
YDL106C	YIL077C
YGL073W	YLL023C
YHR084W	YMR098C
YMR037C	YDR084C
YPL089C	YDR524C
YKL043W	YIL118W
YMR037C	YJL141C
YKL043W	YEL066W
YNL216W	YDR188W
YDL056W	YPL014W
YNL068C	YBR094W
YOR358W	YGL187C
YHR084W	YOL081W
YKL112W	YDR311W
YMR037C	YJL164C
YHR084W	YDR441C
YBR049C	YNL284C
YLR403W	YKL161C
YNL103W	YLR092W
YDL056W	YDR115W
YBL103C	YOR136W
YLR182W	YPR121W
YML007W	YJL100W
YPL038W	YHL036W
YLR256W	YEL039C
YFR034C	YER037W
YGL162W	YBL030C
YBL005W	YGR280C
YMR043W	YIL122W
YMR037C	YIR038C
YKL062W	YLL026W
YNL314W	YER133W
YLR403W	YDR152W
YNL314W	YIR029W
YHR084W	YJL170C
YMR280C	YAL054C
YPR104C	YER057C
YER111C	YLR300W
YMR019W	YBR046C
YNL216W	YKL081W
YBR049C	YHR026W
YHR084W	YCR102C
YKL062W	YER073W
YOR372C	YPR149W
YPR104C	YML024W
YDL106C	YNL029C
YGL035C	YMR011W
YKL062W	YPR063C
YBR049C	YAL030W
YEL009C	YDR126W
YBL103C	YIL056W
YGL071W	YCR107W
YPR104C	YLR047C
YHR084W	YPL146C
YGL131C	YNL182C
YDR207C	YGL184C
YDL056W	YER078C
YKL112W	YLR192C
YNL167C	YOL157C
YNL068C	YPR119W
YKL062W	YEL011W
YOR372C	YJR044C
YFR034C	YJR060W
YHR206W	YNL145W
YML007W	YNL173C
YLR182W	YPR159W
YHR084W	YGR234W
YLR131C	YGR044C
YMR016C	YER103W
YMR037C	YEL007W
YNL216W	YPL111W
YOL108C	YDR277C
YHR206W	YEL044W
YOR344C	YGL256W
YBR049C	YOL006C
YMR043W	YLR084C
YMR043W	YML053C
YLR256W	YML028W
YKL043W	YJL219W
YNL068C	YJR092W
YNL216W	YEL022W
YML007W	YPR086W
YIL131C	YMR117C
YDL056W	YDR528W
YPL089C	YGR189C
YKR034W	YDL210W
YKR034W	YOL043C
YNL216W	YHR021C
YKR034W	YIR029W
YKL062W	YDR492W
YNL103W	YER092W
YFR034C	YDR441C
YGL073W	YCR021C
YOR028C	YJL218W
YDL020C	YNL145W
YBR049C	YOR319W
YDR213W	YLR037C
YHR084W	YKR013W
YHR084W	YFR053C
YNL216W	YBR179C
YBR049C	YOL144W
YDR253C	YIR017C
YNL216W	YNL144C
YEL009C	YAR050W
YLR182W	YER111C
YJL056C	YGL258W
YHR206W	YPR063C
YHR084W	YDR147W
YDL056W	YPL015C
YLR182W	YDR132C
YDR216W	YKL015W
YPR065W	YDR453C
YDR207C	YDR035W
YDR310C	YGR255C
YGL162W	YBR069C
YIL131C	YMR184W
YGL073W	YJL074C
YKR034W	YDR127W
YMR016C	YDR524C
YKR099W	YKL216W
YLR403W	YPL090C
YPR104C	YKL157W
YEL009C	YPR035W
YMR037C	YMR090W
YNL216W	YEL072W
YGL071W	YLR214W
YPL049C	YNL279W
YNL216W	YDR448W
YBL103C	YHR161C
YNL314W	YLR438W
YPL038W	YLR180W
YNL216W	YKL157W
YBR049C	YBR096W
YKL043W	YIL099W
YHR206W	YGR088W
YDR423C	YMR038C
YBR083W	YDR309C
YGL162W	YER146W
YDR216W	YPL147W
YGL071W	YHR199C
YOR028C	YOL156W
YNL216W	YNL150W
YKL112W	YDL085W
YLR131C	YNL241C
YER111C	YHR150W
YHR206W	YPR065W
YKL043W	YKL063C
YHR206W	YMR145C
YER040W	YJR151C
YIL131C	YJR092W
YGL035C	YDL079C
YDR207C	YOL100W
YEL009C	YLL004W
YNL216W	YBL022C
YNL216W	YNL300W
YDL106C	YBR048W
YDR259C	YNL178W
YNL216W	YDR277C
YBR049C	YJR098C
YKR099W	YMR300C
YBR049C	YOL005C
YDL106C	YMR300C
YMR037C	YDR258C
YDR123C	YOR317W
YKL112W	YNL267W
YNL216W	YLR399C
YDR423C	YLR108C
YOR028C	YLL062C
YDR423C	YGL158W
YBR049C	YGR179C
YKL112W	YPR129W
YGL073W	YDR151C
YMR037C	YAL062W
YHR084W	YDR452W
YHR206W	YDR155C
YGL071W	YPR119W
YKL109W	YHR050W
YNL216W	YDL137W
YPL049C	YNL192W
YER111C	YER011W
YOR372C	YGL008C
YML007W	YML130C
YML007W	YLR180W
YBR049C	YOR148C
YPR104C	YJR146W
YOR028C	YIL119C
YHR206W	YMR173W-A
YLR403W	YLR175W
YML007W	YML116W
YOR344C	YBL017C
YPR065W	YIL111W
YDR216W	YKL217W
YBR083W	YAR014C
YER111C	YBL003C
YNL167C	YOL142W
YDR207C	YOR291W
YGL013C	YLL028W
YEL009C	YDR158W
YER111C	YMR195W
YHR084W	YHR007C
YFR034C	YLR267W
YBR049C	YDL174C
YLR403W	YHR089C
YMR037C	YOR344C
YLR403W	YNL301C
YEL009C	YOR303W
YEL009C	YPL269W
YDR216W	YOR180C
YDR043C	YHR033W
YLR256W	YGR266W
YNL216W	YHL015W
YKL112W	YAL043C
YAL051W	YER015W
YKL109W	YEL024W
YKL112W	YBR077C
YLR403W	YNL162W
YBR049C	YKR016W
YDR310C	YMR272C
YEL009C	YGR204W
YLR223C	YDL133W
YLR223C	YGL147C
YHR084W	YNL216W
YOR028C	YJL029C
YIR018W	YJR044C
YGL013C	YOL109W
YMR016C	YDL246C
YKL112W	YKL172W
YBR049C	YOR149C
YLR256W	YER048C
YKR099W	YMR190C
YPL075W	YDR418W
YJL110C	YLL048C
YKL112W	YPL242C
YMR037C	YLR214W
YPL202C	YBR132C
YEL009C	YPL252C
YML007W	YLR216C
YLR403W	YBR034C
YBL005W	YHR087W
YEL009C	YIL164C
YBR049C	YNL091W
YOR028C	YOL157C
YER111C	YMR179W
YPL248C	YBR019C
YGL013C	YPR171W
YIL131C	YBR163W
YGL071W	YMR189W
YGL013C	YOR138C
YLR223C	YIL052C
YER109C	YAR050W
YEL009C	YNL065W
YGL071W	YGL183C
YBR049C	YDR156W
YDL020C	YER021W
YDR207C	YJR094C
YDL056W	YMR279C
YNL216W	YHL033C
YMR037C	YML131W
YNL216W	YAL005C
YMR037C	YLR126C
YNL216W	YCR031C
YJR060W	YJR138W
YEL009C	YDL067C
YJR060W	YOR098C
YNL027W	YMR305C
YKL112W	YLL046C
YHR084W	YHR151C
YBR049C	YBR164C
YIL131C	YER123W
YBL021C	YML119W
YNL216W	YGR213C
YDR207C	YJL089W
YIR018W	YNL337W
YIL131C	YPL226W
YMR043W	YJR091C
YBR083W	YOL105C
YHR084W	YIR028W
YDL020C	YFR050C
YMR037C	YKL026C
YJR060W	YIR007W
YGL013C	YNL237W
YGL013C	YPR184W
YEL009C	YGL184C
YLR131C	YJR044C
YLR131C	YDR055W
YGL237C	YDR210W
YML007W	YML028W
YNL027W	YLR327C
YDR259C	YNL066W
YKL112W	YDL190C
YEL009C	YJL212C
YJR060W	YIR006C
YPR065W	YJR150C
YDR043C	YJR094C
YNL068C	YIL130W
YER040W	YCL030C
YKL112W	YPL159C
YNL216W	YLR401C
YAL051W	YDR256C
YPR065W	YBR072W
YKL062W	YBR167C
YDR043C	YDR044W
YPL049C	YGR014W
YDL056W	YNL313C
YPR199C	YPR201W
YGL071W	YNR014W
YNL068C	YPR035W
YGL013C	YOR153W
YPR104C	YJL136C
YDR310C	YOR313C
YDL056W	YLR103C
YNL216W	YER035W
YER111C	YLR342W
YLR182W	YNL298W
YDL106C	YNL220W
YHR084W	YGL116W
YOR140W	YLL052C
YHR206W	YJR078W
YKL112W	YDL106C
YDL056W	YMR079W
YDR146C	YFL064C
YPR104C	YFL034W
YOL028C	YER141W
YER111C	YPR009W
YDR096W	YBR072W
YML007W	YBL032W
YDL056W	YGR222W
YNL216W	YOR337W
YEL009C	YMR019W
YEL009C	YJR016C
YBL021C	YNL009W
YDR146C	YLR300W
YKL112W	YBL038W
YOR028C	YOR047C
YOR344C	YER177W
YHR084W	YDR085C
YMR037C	YMR173W
YHR206W	YNL087W
YLR451W	YOR272W
YMR016C	YBL044W
YHR206W	YNR014W
YLR131C	YER190W
YPL202C	YER146W
YIL131C	YMR197C
YOL108C	YCL004W
YHR084W	YLR042C
YNL216W	YEL045C
YBR049C	YMR185W
YIR023W	YCL025C
YNL068C	YHR143W
YPR104C	YOR292C
YER040W	YHR170W
YDR146C	YML111W
YIL131C	YFR052W
YBL103C	YLR130C
YBR049C	YBR180W
YHR084W	YER079W
YNL216W	YLR448W
YKL185W	YDR452W
YOL028C	YOL058W
YNL309W	YGR109C
YKL043W	YEL040W
YKR034W	YJL172W
YLR223C	YLR344W
YLR176C	YER044C
YPR065W	YNL134C
YMR016C	YLL066C
YGL071W	YOR128C
YER111C	YPR119W
YDL056W	YER079W
YHR084W	YGR230W
YNL216W	YMR230W
YPL089C	YDR077W
YKL062W	YOR229W
YGL073W	YPL106C
YPR104C	YDR063W
YPR104C	YLR264W
YHR084W	YFR022W
YNL216W	YKL063C
YLR256W	YMR256C
YEL009C	YDL170W
YEL009C	YDL066W
YDR207C	YOL123W
YML007W	YDR513W
YOL028C	YKR071C
YDR207C	YCR059C
YGL096W	YMR229C
YHR084W	YLR084C
YNL216W	YPR105C
YHR084W	YBL029W
YDR463W	YDR510W
YMR016C	YDR074W
YNL216W	YIL119C
YPR104C	YML026C
YGL013C	YDR345C
YNL216W	YOR178C
YNL027W	YJL094C
YLR451W	YLR356W
YIL036W	YDR028C
YNL216W	YOR095C
YOR028C	YOR230W
YNL216W	YLR223C
YDL056W	YHR149C
YDL020C	YGL013C
YLR182W	YGL178W
YLR403W	YPL217C
YKL112W	YNL189W
YKL112W	YBR283C
YLR182W	YNL274C
YMR043W	YJL194W
YMR043W	YDR146C
YPR065W	YKL109W
YDR421W	YDR382W
YDR310C	YNL318C
YER040W	YLR142W
YLR182W	YGR279C
YEL009C	YML116W
YGL071W	YPL135W
YML007W	YPR167C
YHR084W	YPL258C
YLR403W	YBR021W
YPL075W	YBR196C
YGL071W	YKL220C
YGL162W	YHR081W
YHR084W	YLR227C
YKL112W	YKL144C
YHR178W	YNL273W
YPR104C	YDL061C
YDR207C	YPR164W
YDR207C	YLR295C
YPR104C	YMR116C
YGR249W	YIL057C
YKL112W	YGR232W
YOR028C	YNR053C
YHL020C	YJL153C
YHR206W	YGR249W
YGL131C	YCR090C
YML007W	YML027W
YFL021W	YJR013W
YGL013C	YLR178C
YDL056W	YGR180C
YDL020C	YDR427W
YOR372C	YDR524C
YHR206W	YOL049W
YNL216W	YAL034C
YMR016C	YGL125W
YMR016C	YDR134C
YER111C	YBR077C
YGL096W	YML131W
YNL216W	YMR008C
YPL049C	YFL027C
YNL216W	YDL186W
YGR044C	YJR094C
YEL009C	YHR162W
YGL013C	YNL160W
YLR223C	YMR142C
YGR249W	YDL037C
YKL112W	YDR365C
YNL216W	YPR201W
YER040W	YIR028W
YHR084W	YPR165W
YNL216W	YNL328C
YPR104C	YCR031C
YNL103W	YLL025W
YMR016C	YOR161C
YAL051W	YOR180C
YIL131C	YCL064C
YMR016C	YER150W
YDR043C	YMR319C
YKL109W	YDR178W
YFL031W	YKL165C
YKL043W	YKR102W
YDR423C	YMR196W
YHR084W	YDL055C
YKR099W	YDR409W
YNL216W	YKR092C
YNL216W	YIR015W
YOR162C	YDR011W
YER111C	YOL113W
YMR037C	YJR109C
YPR199C	YPR200C
YPL049C	YKL095W
YFR034C	YPL110C
YBR049C	YJR099W
YLR223C	YJR123W
YEL009C	YBL076C
YDL056W	YBR077C
YPL202C	YDR270W
YKL112W	YKR029C
YOR028C	YKL043W
YGL073W	YGR211W
YNL167C	YGR243W
YOR028C	YGL006W
YOL108C	YNL175C
YBR049C	YDR037W
YBR083W	YNL282W
YGL071W	YEL060C
YGL013C	YOL151W
YKL062W	YNL200C
YPL089C	YJL148W
YHR084W	YJL105W
YBR049C	YLR170C
YMR016C	YML131W
YDR310C	YBR148W
YJR060W	YER092W
YDR043C	YIR013C
YGL071W	YFR001W
YMR016C	YER054C
YNL103W	YJR137C
YGL162W	YPL156C
YBR083W	YIL123W
YNL216W	YPR040W
YEL009C	YMR136W
YML007W	YNL327W
YNL314W	YNL279W
YOL108C	YNL169C
YER111C	YOR248W
YIL131C	YER070W
YBR049C	YPL181W
YLR451W	YNL231C
YER111C	YGR109C
YLR403W	YJL034W
YNL216W	YMR135W-A
YMR016C	YJR127C
YHR006W	YGL255W
YDR259C	YJR094C
YHR206W	YLR058C
YGL013C	YDR258C
YNL216W	YHL038C
YJR060W	YGR060W
YPL049C	YDR169C
YLR403W	YHR197W
YML007W	YNL331C
YGL162W	YPL061W
YEL009C	YGL180W
YPL202C	YEL012W
YOR028C	YOR178C
YBR049C	YNL169C
YJR060W	YGL252C
YDR451C	YHR160C
YMR043W	YGL032C
YDR123C	YBR030W
YHR084W	YMR164C
YPL202C	YJR006W
YML007W	YFR017C
YJR060W	YER125W
YHR084W	YDR310C
YHR084W	YNL106C
YMR016C	YMR173W
YIR018W	YML133C
YGL035C	YEL069C
YKL112W	YOR027W
YNL167C	YMR173W
YMR043W	YML052W
YER111C	YOL114C
YER111C	YNL300W
YDL056W	YBL003C
YER161C	YKL038W
YNL216W	YCR040W
YPR104C	YMR242C
YNL199C	YAL039C
YKL112W	YDR329C
YGL073W	YJR045C
YPR104C	YHR019C
YGL237C	YNR001C
YMR019W	YIL166C
YEL009C	YNL036W
YKL112W	YJL008C
YLR182W	YGR109C
YPR199C	YBR040W
YHR206W	YLR297W
YNL314W	YBR003W
YGL071W	YMR177W
YML007W	YPR201W
YOL108C	YNR016C
YMR037C	YOR292C
YJR060W	YER124C
YPR104C	YLR061W
YLR403W	YGR162W
YLR403W	YER103W
YEL009C	YLR356W
YHR084W	YBR084W
YGL166W	YHR055C
YLR182W	YLR300W
YHR084W	YMR145C
YLR403W	YOR312C
YGL181W	YNL167C
YHR084W	YLR120C
YDL020C	YGR254W
YDR213W	YIL011W
YNL216W	YIL052C
YNL216W	YAL053W
YML007W	YIR038C
YPR104C	YKR057W
YOR358W	YDR529C
YOR372C	YDR452W
YML007W	YGR174C
YDL106C	YGR205W
YLR256W	YPL028W
YER111C	YLR183C
YNL314W	YMR251W-A
YDL056W	YER070W
YKL112W	YNL037C
YPL202C	YNL090W
YPR104C	YGL135W
YHR084W	YPL026C
YDR423C	YEL044W
YPL089C	YEL001C
YLR403W	YLR441C
YNL216W	YGL145W
YDR043C	YAL022C
YPR104C	YDR448W
YKL043W	YBL030C
YKL112W	YHL028W
YKL062W	YJR109C
YOR028C	YBR008C
YOL067C	YKL071W
YDR310C	YDR522C
YMR070W	YEL060C
YBL005W	YBL103C
YHR084W	YER177W
YNL216W	YIL053W
YER111C	YPL068C
YKL112W	YJR138W
YNL216W	YGL261C
YMR070W	YMR011W
YML007W	YNL134C
YDR207C	YDR055W
YMR037C	YMR170C
YMR043W	YNL160W
YML007W	YDR013W
YKL109W	YNL009W
YOR344C	YCR088W
YFL031W	YOL031C
YGL071W	YOR383C
YOR172W	YGR224W
YMR016C	YOR084W
YNL027W	YJL165C
YNL216W	YMR224C
YBL005W	YNL274C
YKL112W	YJL176C
YHR084W	YDL128W
YNL167C	YML131W
YKL112W	YBL039C
YML007W	YJL144W
YNL167C	YHR096C
YKL062W	YOR227W
YKL043W	YCR098C
YJL089W	YER065C
YNL068C	YML064C
YNL216W	YPL221W
YKL062W	YKR080W
YJR060W	YOL101C
YIR018W	YDL224C
YHR124W	YPR120C
YGL013C	YOR328W
YNL216W	YKR094C
YDR123C	YML075C
YGL071W	YFL041W
YNL167C	YMR319C
YER111C	YLR084C
YDR096W	YPL223C
YDR043C	YLR012C
YKL112W	YDR195W
YHR206W	YDR353W
YOR363C	YPL095C
YMR016C	YBL030C
YGL162W	YDR132C
YHR084W	YOR248W
YHR084W	YKL179C
YMR043W	YLR189C
YPL202C	YMR035W
YGL073W	YBR101C
YGL073W	YHR049W
YMR037C	YOL113W
YHR084W	YOR313C
YLR131C	YDR157W
YGL071W	YJR137C
YGL071W	YGR108W
YER040W	YHL015W
YKL062W	YMR170C
YNL216W	YKL062W
YLR256W	YOR348C
YPL049C	YGR233C
YLR403W	YMR186W
YKL043W	YIL011W
YLR256W	YBL044W
YPL202C	YOR226C
YKL109W	YJR077C
YNL216W	YDR451C
YKR034W	YJR152W
YHR084W	YPR005C
YMR037C	YIL099W
YLR403W	YOR341W
YDR216W	YER054C
YBR083W	YBR117C
YPL202C	YGR130C
YMR019W	YPR129W
YLR223C	YOL040C
YDR216W	YER133W
YJR060W	YGR052W
YMR037C	YER150W
YER111C	YGL178W
YFR034C	YJR058C
YNL167C	YOL156W
YDR259C	YOR315W
YDR207C	YHL031C
YKL112W	YNL243W
YDL056W	YGR221C
YHR084W	YIL118W
YEL009C	YGR094W
YPL049C	YNR054C
YDL020C	YOR052C
YOR028C	YJR003C
YPL049C	YGR189C
YHR084W	YLR346C
YPL049C	YBL016W
YKL109W	YDR299W
YLR403W	YKL021C
YMR037C	YCR021C
YDL020C	YKL026C
YDR043C	YDR041W
YGL162W	YKR075C
YKL185W	YMR306W
YLR098C	YER047C
YDR207C	YHL030W
YLR403W	YDL081C
YPR104C	YPR079W
YAL051W	YDR244W
YKL043W	YBR163W
YDL056W	YLR386W
YPR104C	YOL127W
YOL028C	YJR122W
YDL020C	YCR005C
YDR310C	YLR082C
YBR049C	YKL122C
YLR223C	YJL135W
YNL216W	YCR069W
YJR060W	YOR038C
YDL056W	YPR075C
YGL131C	YAL038W
YER111C	YOR153W
YGL013C	YFL014W
YKL112W	YMR129W
YBR049C	YER025W
YDR259C	YBL030C
YGL071W	YGL009C
YIR033W	YOL101C
YBR049C	YNL115C
YGL013C	YBR256C
YHR206W	YJR077C
YKR099W	YMR189W
YNL309W	YGR222W
YHR084W	YPL192C
YPR065W	YBR085W
YPL089C	YLR390W
YLR403W	YDR496C
YJR060W	YAL012W
YNL216W	YHR033W
YNL199C	YMR206W
YPR065W	YKL008C
YBR083W	YKR091W
YNL216W	YML053C
YNL103W	YGR204W
YLR256W	YOR064C
YPR104C	YKL156W
YMR043W	YOR066W
YKL112W	YKL015W
YIR023W	YGR019W
YKR099W	YER091C
YKL043W	YNL180C
YJR060W	YLR174W
YDR043C	YLR266C
YMR037C	YHR104W
YMR037C	YCL025C
YGL071W	YMR017W
YNL068C	YBR054W
YPR065W	YGR146C
YBL005W	YML125C
YDL020C	YJL001W
YIR023W	YDR510W
YMR042W	YMR032W
YNL216W	YDR471W
YHR206W	YFL021W
YDR043C	YAL064W
YKL112W	YJR063W
YDR463W	YJR013W
YLR223C	YOR369C
YDR310C	YDR042C
YGL162W	YMR011W
YGL035C	YDR277C
YDL106C	YGL001C
YHR084W	YDR460W
YOR363C	YOL002C
YHR206W	YML088W
YNL027W	YOR220W
YDL056W	YGR079W
YML007W	YNL087W
YOL028C	YCR020C-A
YLR131C	YJR147W
